sample_idx,sample_id,video_id,query,gt_start,gt_end,pred_start,pred_end,iou,duration,iou_bucket,dist_to_05
171,SV6KF_000171,SV6KF,a person throws a broom at the stairs.,9.300000190734863,14.5,16.5,22.5,0.0,23.0,0-0.1,0.5
172,SV6KF_000172,SV6KF,this person throws the broom down.,9.300000190734863,14.5,16.5,22.5,0.0,23.0,0-0.1,0.5
173,VCYH8_000173,VCYH8,person turns off the light as they're leaving.,18.200000762939453,23.799999237060547,2.5,27.5,0.22399993240833282,28.0,0.1-0.3,0.2760000675916672
174,VCYH8_000174,VCYH8,person turns off a light.,18.200000762939453,23.799999237060547,22.5,27.5,0.13978487253189087,28.0,0.1-0.3,0.36021512746810913
175,G852Y_000175,G852Y,one person is wrapped in a blanket sneezing.,3.0,10.100000381469727,0.5,17.5,0.4176470935344696,18.66699981689453,0.3-0.5,0.0823529064655304
176,OKXIQ_000176,OKXIQ,person they use the doorknob to open the cabinet.,0.0,5.699999809265137,0.5,4.5,0.7017543911933899,32.33399963378906,0.7-0.9,0.2017543911933899
177,KB7WQ_000177,KB7WQ,person they close the box.,7.300000190734863,14.0,11.5,37.5,0.08278145641088486,38.66699981689453,0-0.1,0.41721854358911514
178,KB7WQ_000178,KB7WQ,the person closes a box that's been searched through.,7.300000190734863,14.0,30.5,37.5,0.0,38.66699981689453,0-0.1,0.5
179,27DCQ_000179,27DCQ,a person awakens in bed.,13.5,19.200000762939453,0.5,19.5,0.30000004172325134,31.66699981689453,0.3-0.5,0.19999995827674866
180,UM5II_000180,UM5II,the person eats a few bite.,3.700000047683716,14.0,27.5,33.5,0.0,34.33399963378906,0-0.1,0.5
181,UM5II_000181,UM5II,a person is sneezing on the medicine.,0.8999999761581421,7.699999809265137,0.5,5.5,0.6388888955116272,34.33399963378906,0.5-0.7,0.1388888955116272
182,UM5II_000182,UM5II,person starts sneezing.,0.8999999761581421,7.699999809265137,14.5,33.5,0.0,34.33399963378906,0-0.1,0.5
183,UM5II_000183,UM5II,a person is sneezing.,0.8999999761581421,7.699999809265137,0.5,5.5,0.6388888955116272,34.33399963378906,0.5-0.7,0.1388888955116272
184,XT9D4_000184,XT9D4,a person is putting food into the refrigerator.,18.299999237060547,25.299999237060547,0.5,4.5,0.0,34.0,0-0.1,0.5
185,XT9D4_000185,XT9D4,a person is putting away groceries in the fridge.,0.0,3.799999952316284,0.5,13.5,0.24444444477558136,34.0,0.1-0.3,0.25555555522441864
186,XT9D4_000186,XT9D4,person their phone rings so they close the fridge door.,25.5,30.600000381469727,14.5,22.5,0.0,34.0,0-0.1,0.5
187,XT9D4_000187,XT9D4,person closed the refrigerator door.,25.5,30.600000381469727,14.5,22.5,0.0,34.0,0-0.1,0.5
188,1W6YY_000188,1W6YY,person closes the cabinet door.,3.5,7.900000095367432,27.5,29.5,0.0,30.0,0-0.1,0.5
189,YOCRB_000189,YOCRB,person sit down in a chair.,26.399999618530273,35.33399963378906,27.5,34.5,0.7835236191749573,35.33399963378906,0.7-0.9,0.2835236191749573
190,YOCRB_000190,YOCRB,person sitting in a chair.,26.399999618530273,35.33399963378906,28.5,34.5,0.6715916991233826,35.33399963378906,0.5-0.7,0.17159169912338257
191,ZDV60_000191,ZDV60,a person opens a closet door.,0.30000001192092896,9.199999809265137,0.5,4.5,0.449438214302063,31.333999633789062,0.3-0.5,0.05056178569793701
192,ZDV60_000192,ZDV60,person start dressing themselves.,10.600000381469727,20.700000762939453,15.5,30.5,0.2613065838813782,31.333999633789062,0.1-0.3,0.23869341611862183
193,ZDV60_000193,ZDV60,person opens the door.,1.5,10.300000190734863,0.5,4.5,0.30612245202064514,31.333999633789062,0.3-0.5,0.19387754797935486
194,ZDV60_000194,ZDV60,the person puts shoes on.,25.399999618530273,31.333999633789062,9.5,19.5,0.0,31.333999633789062,0-0.1,0.5
195,GHC5X_000195,GHC5X,a person takes a glass of water.,22.200000762939453,27.66699981689453,0.5,6.5,0.0,27.66699981689453,0-0.1,0.5
196,6IOV0_000196,6IOV0,person working on a laptop.,0.0,13.100000381469727,16.5,30.5,0.0,31.0,0-0.1,0.5
197,6IOV0_000197,6IOV0,person playing a casual game on their laptop.,0.0,13.100000381469727,16.5,30.5,0.0,31.0,0-0.1,0.5
198,6IOV0_000198,6IOV0,person drinking a bottle of soda.,9.5,16.399999618530273,4.5,17.5,0.5307692289352417,31.0,0.5-0.7,0.0307692289352417
199,OP2SS_000199,OP2SS,the person takes out their laptop.,20.399999618530273,26.700000762939453,19.5,26.5,0.8472222089767456,32.0,0.7-0.9,0.3472222089767456
200,PPY0W_000200,PPY0W,a person is holding a bag.,0.0,7.800000190734863,0.5,4.5,0.5128204822540283,33.0,0.5-0.7,0.01282048225402832
201,DCV2M_000201,DCV2M,person start undressing.,25.399999618530273,32.0,21.5,25.5,0.009523846209049225,32.0,0-0.1,0.4904761537909508
202,DCV2M_000202,DCV2M,a person is awakening.,3.0,13.600000381469727,2.5,15.5,0.8153846263885498,32.0,0.7-0.9,0.3153846263885498
203,TEV5K_000203,TEV5K,person begings to drink a glass of water.,7.099999904632568,16.200000762939453,10.5,30.5,0.24358977377414703,31.333999633789062,0.1-0.3,0.25641022622585297
204,TEV5K_000204,TEV5K,a person opens their kitchen window.,0.0,8.300000190734863,0.5,3.5,0.3614457845687866,31.333999633789062,0.3-0.5,0.13855421543121338
205,TEV5K_000205,TEV5K,a person opens the window.,0.0,8.300000190734863,0.5,3.5,0.3614457845687866,31.333999633789062,0.3-0.5,0.13855421543121338
206,Q3BCC_000206,Q3BCC,a person closes a door.,0.0,6.800000190734863,0.5,26.5,0.23773585259914398,42.66699981689453,0.1-0.3,0.262264147400856
207,Q3BCC_000207,Q3BCC,person trying to close the door.,0.0,6.800000190734863,4.5,26.5,0.0867924615740776,42.66699981689453,0-0.1,0.4132075384259224
208,M8OYC_000208,M8OYC,a person walks in holding a bag of groceries.,1.7000000476837158,11.5,1.5,8.5,0.6800000071525574,34.33399963378906,0.5-0.7,0.18000000715255737
209,FBOF0_000209,FBOF0,a person awakens in bed.,9.199999809265137,22.200000762939453,10.5,15.5,0.38461536169052124,34.0,0.3-0.5,0.11538463830947876
210,FBOF0_000210,FBOF0,the person throws the blanket off of the bed.,26.799999237060547,32.099998474121094,25.5,33.5,0.6624999046325684,34.0,0.5-0.7,0.16249990463256836
211,D1NT7_000211,D1NT7,a person is putting some dishes into a box.,10.800000190734863,18.600000381469727,2.5,9.5,0.0,33.0,0-0.1,0.5
212,D1NT7_000212,D1NT7,person they put the box on a bed.,10.800000190734863,18.600000381469727,7.5,13.5,0.24324321746826172,33.0,0.1-0.3,0.2567567825317383
213,D1NT7_000213,D1NT7,a person is putting some plates in a box.,10.800000190734863,18.600000381469727,7.5,9.5,0.0,33.0,0-0.1,0.5
214,3UACJ_000214,3UACJ,person takes a drink from a glass.,1.7999999523162842,6.400000095367432,12.5,18.5,0.0,38.33399963378906,0-0.1,0.5
215,U2AO1_000215,U2AO1,closes the doors.the person takes the food.,0.0,4.599999904632568,0.5,3.5,0.6521739363670349,16.66699981689453,0.5-0.7,0.1521739363670349
216,U2AO1_000216,U2AO1,person starts eating.,10.5,16.66699981689453,10.5,15.5,0.8107669949531555,16.66699981689453,0.7-0.9,0.3107669949531555
217,U2AO1_000217,U2AO1,a person closed a cabinet.,0.0,4.599999904632568,0.5,3.5,0.6521739363670349,16.66699981689453,0.5-0.7,0.1521739363670349
218,U2AO1_000218,U2AO1,person looks for something to eat.,10.5,16.66699981689453,0.5,3.5,0.0,16.66699981689453,0-0.1,0.5
219,U2AO1_000219,U2AO1,the person eats it.,10.5,16.66699981689453,0.5,3.5,0.0,16.66699981689453,0-0.1,0.5
220,U2AO1_000220,U2AO1,person a opens the door bites into a snack.,4.099999904632568,9.699999809265137,0.5,3.5,0.0,16.66699981689453,0-0.1,0.5
221,3J9L5_000221,3J9L5,a person is eating.,1.0,6.599999904632568,0.5,3.5,0.409836083650589,30.333999633789062,0.3-0.5,0.09016391634941101
222,3J9L5_000222,3J9L5,a person is throwing the bag at the light switch.,2.799999952316284,9.0,0.5,6.5,0.43529412150382996,30.333999633789062,0.3-0.5,0.06470587849617004
223,XQVXF_000223,XQVXF,person opens a fridge door.,4.5,11.100000381469727,0.5,8.5,0.37735846638679504,28.0,0.3-0.5,0.12264153361320496
224,XQVXF_000224,XQVXF,another person opens an oven door to look inside.,4.5,11.100000381469727,1.5,10.5,0.625,28.0,0.5-0.7,0.125
225,XQVXF_000225,XQVXF,one person is cooking.,0.0,9.0,11.5,19.5,0.0,28.0,0-0.1,0.5
226,9LWQ6_000226,9LWQ6,a person undresses.,0.0,9.699999809265137,0.5,10.5,0.8761904835700989,23.333999633789062,0.7-0.9,0.3761904835700989
227,9LWQ6_000227,9LWQ6,person takes their shoes off.,11.0,21.0,0.5,10.5,0.0,23.333999633789062,0-0.1,0.5
228,9LWQ6_000228,9LWQ6,person takes off their shoes.,11.0,21.0,0.5,10.5,0.0,23.333999633789062,0-0.1,0.5
229,9LWQ6_000229,9LWQ6,person puts the clothes on the bed.,1.100000023841858,10.0,5.5,10.5,0.4787234365940094,23.333999633789062,0.3-0.5,0.0212765634059906
230,2ADJI_000230,2ADJI,person putting away groceries.,10.0,21.899999618530273,0.5,13.5,0.16355140507221222,25.0,0.1-0.3,0.3364485949277878
231,2ADJI_000231,2ADJI,person drinking from a glass of water.,0.0,8.100000381469727,0.5,24.5,0.31020408868789673,25.0,0.3-0.5,0.18979591131210327
232,B1AMA_000232,B1AMA,person dresses in pajamas.,21.0,35.70000076293945,17.5,29.5,0.46703293919563293,38.0,0.3-0.5,0.032967060804367065
233,LA6AA_000233,LA6AA,a person was holding a blanket.,2.200000047683716,11.800000190734863,0.5,6.5,0.38053098320961,28.66699981689453,0.3-0.5,0.11946901679039001
234,LA6AA_000234,LA6AA,a person is holding a blanket.,2.200000047683716,11.800000190734863,0.5,6.5,0.38053098320961,28.66699981689453,0.3-0.5,0.11946901679039001
235,YNWMW_000235,YNWMW,the person takes a broom.,9.899999618530273,15.899999618530273,5.5,13.5,0.3461538851261139,17.0,0.3-0.5,0.1538461148738861
236,YNWMW_000236,YNWMW,a person eats some food.,0.0,5.199999809265137,0.5,7.5,0.6266666650772095,17.0,0.5-0.7,0.12666666507720947
237,YNWMW_000237,YNWMW,a person is in a basement eating.,0.0,5.199999809265137,0.5,7.5,0.6266666650772095,17.0,0.5-0.7,0.12666666507720947
238,LUTIO_000238,LUTIO,the person lays on the floor the gets up.,0.0,10.399999618530273,6.5,11.5,0.3391304016113281,31.333999633789062,0.3-0.5,0.16086959838867188
239,Q6290_000239,Q6290,person watching the television eating an apple.,0.0,8.300000190734863,0.5,5.5,0.6024096012115479,17.66699981689453,0.5-0.7,0.10240960121154785
240,Q6290_000240,Q6290,a person is standing eating something as they watch tv.,0.0,8.300000190734863,0.5,5.5,0.6024096012115479,17.66699981689453,0.5-0.7,0.10240960121154785
241,Q6290_000241,Q6290,person eating a sandwich out of a dish.,0.0,8.300000190734863,0.5,5.5,0.6024096012115479,17.66699981689453,0.5-0.7,0.10240960121154785
242,TAQ25_000242,TAQ25,the person closes the laptop.,11.600000381469727,17.700000762939453,12.5,17.5,0.8196721076965332,28.66699981689453,0.7-0.9,0.3196721076965332
243,TAQ25_000243,TAQ25,the person closes the laptop screen.,11.600000381469727,17.700000762939453,12.5,16.5,0.6557376384735107,28.66699981689453,0.5-0.7,0.15573763847351074
244,TAQ25_000244,TAQ25,person smiling at their laptop.,4.300000190734863,16.5,0.5,13.5,0.574999988079071,28.66699981689453,0.5-0.7,0.07499998807907104
245,EEVD3_000245,EEVD3,person begins to eat it.,18.399999618530273,31.66699981689453,21.5,30.5,0.6783748865127563,31.66699981689453,0.5-0.7,0.17837488651275635
246,EEVD3_000246,EEVD3,a person is holding the door to the refrigerator open.,2.0,7.900000095367432,0.5,6.5,0.6081081032752991,31.66699981689453,0.5-0.7,0.10810810327529907
247,EEVD3_000247,EEVD3,person removes a snack to eat.,18.399999618530273,31.66699981689453,12.5,30.5,0.6312934160232544,31.66699981689453,0.5-0.7,0.1312934160232544
248,EEVD3_000248,EEVD3,person eat the food.,18.399999618530273,31.66699981689453,12.5,30.5,0.6312934160232544,31.66699981689453,0.5-0.7,0.1312934160232544
249,EEVD3_000249,EEVD3,person they begin eating the fruit.,18.399999618530273,31.66699981689453,11.5,30.5,0.5999901294708252,31.66699981689453,0.5-0.7,0.0999901294708252
250,EEVD3_000250,EEVD3,person closing the door.,11.399999618530273,16.899999618530273,0.5,6.5,0.0,31.66699981689453,0-0.1,0.5
251,IOGR7_000251,IOGR7,person they stand up.,19.700000762939453,28.299999237060547,13.5,20.5,0.054054006934165955,31.0,0-0.1,0.44594599306583405
252,2OREK_000252,2OREK,looking out the window in a curious manner.,11.5,17.600000381469727,19.5,29.5,0.0,30.66699981689453,0-0.1,0.5
253,JCT0K_000253,JCT0K,a person is opening the closet door.,2.5999999046325684,10.199999809265137,0.5,5.5,0.2989690899848938,30.333999633789062,0.1-0.3,0.2010309100151062
254,JCT0K_000254,JCT0K,person opens the closet.,0.10000000149011612,6.199999809265137,0.5,5.5,0.819672167301178,30.333999633789062,0.7-0.9,0.319672167301178
255,H0P5D_000255,H0P5D,one person was running into the table.,11.0,18.100000381469727,0.5,19.5,0.37368422746658325,31.333999633789062,0.3-0.5,0.12631577253341675
256,H0P5D_000256,H0P5D,person they laugh.,23.700000762939453,31.333999633789062,0.5,30.5,0.2205357551574707,31.333999633789062,0.1-0.3,0.2794642448425293
257,BFCU9_000257,BFCU9,person eating it.,0.20000000298023224,5.300000190734863,0.5,4.5,0.7843136787414551,18.0,0.7-0.9,0.2843136787414551
258,BFCU9_000258,BFCU9,a person is eating from a can.,0.20000000298023224,5.300000190734863,0.5,4.5,0.7843136787414551,18.0,0.7-0.9,0.2843136787414551
259,BFCU9_000259,BFCU9,a person eats something from a jar.,0.20000000298023224,5.300000190734863,0.5,4.5,0.7843136787414551,18.0,0.7-0.9,0.2843136787414551
260,BFCU9_000260,BFCU9,person puts the jar down on a table.,14.0,18.0,6.5,10.5,0.0,18.0,0-0.1,0.5
261,BFCU9_000261,BFCU9,person the put the food down.,3.200000047683716,8.399999618530273,0.5,4.5,0.16455696523189545,18.0,0.1-0.3,0.33544303476810455
262,BFCU9_000262,BFCU9,person eats it.,0.20000000298023224,5.300000190734863,0.5,4.5,0.7843136787414551,18.0,0.7-0.9,0.2843136787414551
263,BFCU9_000263,BFCU9,a person is holding some food.,0.0,8.199999809265137,0.5,4.5,0.4878048896789551,18.0,0.3-0.5,0.012195110321044922
264,TUD6M_000264,TUD6M,person throws their blanket inside.,4.300000190734863,8.0,0.5,7.5,0.42666664719581604,8.0,0.3-0.5,0.07333335280418396
265,TUD6M_000265,TUD6M,person throwing a blanket into a closet.,4.300000190734863,8.0,0.5,7.5,0.42666664719581604,8.0,0.3-0.5,0.07333335280418396
266,A3XXB_000266,A3XXB,person puts them away on a shelf in a closet.,1.899999976158142,7.099999904632568,3.5,7.5,0.6428571343421936,12.0,0.5-0.7,0.1428571343421936
267,A3XXB_000267,A3XXB,a person is tidying a blanket.,0.0,5.599999904632568,0.5,5.5,0.8928571343421936,12.0,0.7-0.9,0.3928571343421936
268,L5YHH_000268,L5YHH,a person is turns on the light in their closet.,0.6000000238418579,5.699999809265137,0.5,3.5,0.5576923489570618,37.0,0.5-0.7,0.05769234895706177
269,L5YHH_000269,L5YHH,person open the door.,18.600000381469727,31.600000381469727,0.5,36.5,0.3611111044883728,37.0,0.3-0.5,0.1388888955116272
270,L5YHH_000270,L5YHH,person opens the closet.,17.299999237060547,35.400001525878906,0.5,31.5,0.406876802444458,37.0,0.3-0.5,0.09312319755554199
271,GL2JW_000271,GL2JW,person closes a cupboard door.,14.899999618530273,21.899999618530273,14.5,21.5,0.8918920159339905,31.0,0.7-0.9,0.3918920159339905
272,GL2JW_000272,GL2JW,the person closes a cupboard door.,14.899999618530273,21.899999618530273,14.5,21.5,0.8918920159339905,31.0,0.7-0.9,0.3918920159339905
273,GL2JW_000273,GL2JW,a person is closing a cabinet.,14.100000381469727,22.299999237060547,14.5,20.5,0.7317073941230774,31.0,0.7-0.9,0.2317073941230774
274,FAJEA_000274,FAJEA,person they take some medicine.,14.300000190734863,23.5,6.5,21.5,0.42352938652038574,30.66699981689453,0.3-0.5,0.07647061347961426
275,FAJEA_000275,FAJEA,person drink from a cup.,23.399999618530273,30.66699981689453,13.5,29.5,0.3553329408168793,30.66699981689453,0.3-0.5,0.14466705918312073
276,RXELU_000276,RXELU,person turns the light on.,2.5,6.599999904632568,5.5,12.5,0.10999999195337296,15.333999633789062,0.1-0.3,0.39000000804662704
277,RXELU_000277,RXELU,person turns on the light.,2.5,6.599999904632568,0.5,7.5,0.5857142806053162,15.333999633789062,0.5-0.7,0.08571428060531616
278,RXELU_000278,RXELU,person smiling in the mirror.,8.899999618530273,15.333999633789062,5.5,12.5,0.36607691645622253,15.333999633789062,0.3-0.5,0.13392308354377747
279,RXELU_000279,RXELU,the person drinks from a cup of coffee.,3.700000047683716,9.699999809265137,3.5,12.5,0.6666666865348816,15.333999633789062,0.5-0.7,0.1666666865348816
280,QCVZN_000280,QCVZN,a person takes a book off a shelf.,6.199999809265137,12.0,3.5,10.5,0.5058823823928833,26.0,0.5-0.7,0.005882382392883301
281,5B9XE_000281,5B9XE,person turns off the ceiling light.,18.700000762939453,29.0,3.5,28.5,0.384313702583313,32.66699981689453,0.3-0.5,0.11568629741668701
282,5B9XE_000282,5B9XE,person turns the light off.,18.700000762939453,29.0,3.5,28.5,0.384313702583313,32.66699981689453,0.3-0.5,0.11568629741668701
283,5B9XE_000283,5B9XE,person turns off the light.,18.700000762939453,29.0,3.5,28.5,0.384313702583313,32.66699981689453,0.3-0.5,0.11568629741668701
284,5B9XE_000284,5B9XE,a person runs into a room.,0.0,13.899999618530273,0.5,3.5,0.2158273458480835,32.66699981689453,0.1-0.3,0.2841726541519165
285,5B9XE_000285,5B9XE,a person runs into the bedroom.,0.0,13.899999618530273,0.5,3.5,0.2158273458480835,32.66699981689453,0.1-0.3,0.2841726541519165
286,LKNZD_000286,LKNZD,a person is throwing clothes on the floor.,0.0,6.5,4.5,13.5,0.14814814925193787,33.66699981689453,0.1-0.3,0.35185185074806213
287,0DVVD_000287,0DVVD,a person closes a window.,2.799999952316284,14.300000190734863,0.5,11.5,0.6304347515106201,30.333999633789062,0.5-0.7,0.13043475151062012
288,0DVVD_000288,0DVVD,a person is opening a window in the bathroom.,0.10000000149011612,10.300000190734863,1.5,11.5,0.7719298601150513,30.333999633789062,0.7-0.9,0.27192986011505127
289,U8M2P_000289,U8M2P,another person is sneezing on a sandwich.,1.600000023841858,13.300000190734863,0.5,5.5,0.3046875,33.33399963378906,0.3-0.5,0.1953125
290,VAV4C_000290,VAV4C,person eating a sandwich.,13.800000190734863,23.5,0.5,10.5,0.0,47.66699981689453,0-0.1,0.5
291,VAV4C_000291,VAV4C,the person is sitting on a closed toilet eating.,13.800000190734863,23.5,0.5,10.5,0.0,47.66699981689453,0-0.1,0.5
292,VAV4C_000292,VAV4C,a person is in a bathroom drinking from a cup.,9.300000190734863,17.600000381469727,0.5,10.5,0.0701754242181778,47.66699981689453,0-0.1,0.4298245757818222
293,VAV4C_000293,VAV4C,person repeats the process until he is finished with both.,13.800000190734863,23.5,4.5,32.5,0.3464285731315613,47.66699981689453,0.3-0.5,0.15357142686843872
294,VAV4C_000294,VAV4C,person walk out the doorway.,43.29999923706055,47.66699981689453,43.5,46.5,0.6869703531265259,47.66699981689453,0.5-0.7,0.18697035312652588
295,6C0BK_000295,6C0BK,a person is putting a towel on a towel rack.,0.30000001192092896,7.800000190734863,0.5,4.5,0.5333333611488342,31.0,0.5-0.7,0.03333336114883423
296,5CN21_000296,5CN21,a person is standing in their garage holding a pillow.,11.600000381469727,17.5,2.5,12.5,0.0599999763071537,26.0,0-0.1,0.4400000236928463
297,5CN21_000297,5CN21,person holding a pillow.,11.600000381469727,17.5,2.5,11.5,0.0,26.0,0-0.1,0.5
298,OTIA2_000298,OTIA2,person turns on a lightswitch.,0.0,4.400000095367432,16.5,20.5,0.0,24.333999633789062,0-0.1,0.5
299,OTIA2_000299,OTIA2,a person walks through the doorway into the home office.,0.0,5.0,0.5,4.5,0.800000011920929,24.333999633789062,0.7-0.9,0.30000001192092896
300,OTIA2_000300,OTIA2,person turns on the light.,0.0,4.400000095367432,16.5,20.5,0.0,24.333999633789062,0-0.1,0.5
301,OTIA2_000301,OTIA2,a person is walking to turn on the light.,0.0,4.400000095367432,0.5,6.5,0.6000000238418579,24.333999633789062,0.5-0.7,0.10000002384185791
